DealerID,Q1_RecordCount,Q2_RecordCount,Q1_Feature1,Q1_Feature2,Q1_Feature3,Q1_Feature4,Q1_Feature5,Q2_Feature1,Q2_Feature2,Q2_Feature3,Q2_Feature4,Q2_Feature5,IF_Flag,IF_Score,LOF_Flag,LOF_Score,DBSCAN_Flag,DBSCAN_Cluster,SVM_Flag,SVM_Score,ConsensusScore,RiskTier
DEALER_188,107,211,774.7035014608949,3.713440374287769,0.1857685331405364,40.88466473942699,0.09582144786518267,1018.716304766649,4.286010194832858,0.1157462809603436,31.98349747677315,0.05994060635584457,0,0.08378297894223652,0,-1.0367041604908322,1,-1,0,0.580188289073351,1,Low
DEALER_106,200,52,723.9049471150952,6.074221978366023,0.1401975739523719,35.82042546981013,0.09535247942781559,653.9635905521899,4.388015569320268,0.1377969396827795,42.57043631143692,0.04213785261259696,0,0.10130236874675697,0,-1.0099576528634846,1,-1,0,0.6687579488685318,1,Low
DEALER_156,172,248,1152.385117451813,5.667840131301515,0.1380294118445897,38.61414880752788,0.104066439312171,1156.831845663754,4.258354724769339,0.1321474051333887,35.96296807196266,0.1032873101985234,0,0.11366263193730214,0,-1.024799661148936,1,-1,0,0.691358007783643,1,Low
DEALER_187,58,35,711.5932826093934,4.647465295817444,0.2219024466657856,36.83585372370885,0.05999470758495374,989.6866745808404,5.915263244834374,0.0503630951538705,34.24837760390843,0.03843788118438013,0,0.06009020582044572,0,-1.1156584742092464,1,-1,0,0.20388086572836817,1,Low
DEALER_157,49,54,897.230140926077,5.355701600970391,0.1093972837708473,38.82023469813436,0.08681613158580322,804.5423690359789,4.443762246037079,0.1304633097903351,19.78881362926164,0.0638313976778995,0,0.11908942714954684,0,-0.9787140573501659,1,-1,0,0.816451147932393,1,Low
DEALER_186,122,48,1235.719123274895,3.6123828076816,0.1468108174457277,22.75427794194635,0.101367143253389,505.2595587812788,5.001066360931923,0.1642947567319481,29.51640424957539,0.09086077791205245,0,0.06032966449559196,0,-1.140591729385989,1,-1,0,0.2721080515817611,1,Low
DEALER_159,136,40,1192.324880078027,4.895486994736988,0.2214067360828852,29.30318366496849,0.09744542097500011,1413.461413469033,3.411312334817983,0.2094636199996516,35.72242103953209,0.09060743267953986,0,0.0846218846324418,0,-1.0983647592321422,1,-1,0,0.23698068349604018,1,Low
DEALER_155,119,242,1066.304190286118,5.462045525187321,0.1504580516668262,21.21229274075666,0.08460144578178914,1001.952525199612,3.16282427469393,0.1251470472318972,34.45129253735657,0.0834122831390433,0,0.09351659220807235,0,-1.0228583383207612,1,-1,0,0.6363627534904215,1,Low
DEALER_001,40,104,1115.798823044028,5.912159702451024,0.1291764634857835,42.96561108719939,0.09917057179460609,816.6800226437255,5.983448180198449,0.1744382340846073,31.38155655795981,0.09259593564093908,0,0.0994761923992094,0,-1.0237307220436098,1,-1,0,0.5697880951291554,1,Low
DEALER_105,203,144,1310.923038549553,6.636634675776691,0.1945186356664105,38.11753364256002,0.1082524829101128,1060.161509096161,4.463816609744692,0.1092421139422449,29.56342075487643,0.09141646826780656,0,0.0658512413179208,0,-1.1890663054723933,1,-1,0,0.2089970973154427,1,Low
DEALER_025,199,185,959.7054129615101,5.110551990120931,0.1323739031372103,31.1500710090767,0.08849688402981759,1041.557128136173,4.91760599431572,0.1859831159883663,17.13848489908478,0.08536700349724279,0,0.12900468643505786,0,-0.9669554335606303,1,-1,0,0.9123955769025665,1,Low
DEALER_027,112,205,1031.783204521668,4.286719577361517,0.160756537907144,25.7033638981257,0.09024571143321732,1128.086689611166,5.707689775215372,0.1942834648319109,43.77382932974074,0.08824824635415185,0,0.11070778652618701,0,-1.005409604391484,1,-1,0,0.6676873102542917,1,Low
DEALER_028,209,153,804.810146997994,3.223356184921981,0.1252133626348554,18.06676440823575,0.09540336670005596,1198.68617688588,7.021542157544065,0.2128977959428951,39.15646729587184,0.08325503035594656,0,0.01902960112275326,0,-1.261252463335302,1,-1,0,0.04829992023281093,1,Low
DEALER_030,121,60,1041.081099425003,4.570379974310685,0.128661906113411,35.23287957261336,0.07088904369338847,1149.550681296608,4.015123289921522,0.210942352978638,39.39035514934206,0.04820469121689536,0,0.13048762208086329,0,-0.9686647338930723,1,-1,0,0.9524240324727733,1,Low
DEALER_032,72,217,1337.832030030701,7.064923797399181,0.2045057055921336,34.05911315659903,0.0809014981699449,940.4370144755983,6.39749597031323,0.231570353406221,46.47052998239268,0.01995279212370778,0,0.07750020575877575,0,-1.1761771191487775,1,-1,0,0.312655320510274,1,Low
DEALER_033,41,24,846.4161968994124,3.341382181547552,0.1083765578995027,44.71351863142802,0.07988417569439137,1156.312670417072,6.051057386982122,0.1768777968351553,26.99112060617634,0.0901352631740315,0,0.07159746488245805,0,-1.093644911912032,1,-1,0,0.44421069900221943,1,Low
DEALER_035,224,133,736.5804396693394,3.751347273010959,0.2144374798004758,38.16747099544659,0.109690859818028,945.5850019852843,4.84779343079485,0.1051055914821315,39.97817640914764,0.1177061651719978,0,0.05306154457231921,0,-1.119912221443664,1,-1,0,0.29528174557196984,1,Low
DEALER_037,217,172,1056.808900646261,4.842696019174728,0.1337892293820267,25.97775388086629,0.06749097306507751,825.0156169393283,4.071348540166986,0.1665672232365148,25.0613791835898,0.1014871053562974,0,0.11501051112994365,0,-1.0039206271236685,1,-1,0,0.8117719101099528,1,Low
DEALER_038,210,119,1217.053651759882,2.802913008982963,0.07252647837519258,31.96154790568084,0.09212902781364345,1066.436052965078,3.073897777004785,0.1592332949798142,37.31693028021363,0.07507715396905522,0,0.03827337828647859,0,-1.169578821330256,1,-1,0,0.16189422119946828,1,Low
DEALER_039,83,90,868.7649092061505,6.113956389882182,0.1375806409521622,28.97686466217103,0.06680205906689217,1112.13187506997,5.508033195009735,0.1727380864604495,38.62929307052134,0.08784370383715359,0,0.10478449356816938,0,-0.9978531102123858,1,-1,0,0.7067088355325748,1,Low
DEALER_040,165,164,882.2536407877966,4.273999144629522,0.1385510820063732,27.84523163137977,0.07996518371391628,899.4200922129962,5.091516581805428,0.2088031822418485,34.70370317064802,0.1034209132730013,0,0.11632146034050339,0,-0.980791034532482,1,-1,0,0.7741722601705192,1,Low
DEALER_041,58,52,613.4879746470422,4.359319713951734,0.1424030463591097,32.38990395981568,0.1046534079240192,1055.051214851959,4.628015984111379,0.0805650858113718,35.75667941743956,0.0734361070918855,0,0.06725446544482155,0,-1.0913474318672152,1,-1,0,0.49217737820989194,1,Low
DEALER_042,194,154,970.7201343019166,3.716297106452372,0.1054644783231261,46.41988226947603,0.06605571635026442,1158.402036866312,1.357695528351409,0.2038218582272789,31.93035278651416,0.1099138721124601,0,0.06806269868966736,0,-1.0984963480457377,1,-1,0,0.410866680132165,1,Low
DEALER_043,181,41,808.7654058652787,4.214860067974933,0.1731824456990591,49.69909340390016,0.1001419659810625,1167.456235786407,3.578487289397581,0.1603726859481067,45.82623148572847,0.06015755307233792,0,0.0522036211837848,0,-1.109645601308095,1,-1,0,0.3931773825731806,1,Low
DEALER_044,101,169,904.7009030741067,5.513468528833901,0.1709802950114434,32.31248619967882,0.09693503421730756,1344.857222823273,6.657092846824117,0.1508298162493953,26.79446253029859,0.09236482106395949,0,0.125167355311547,0,-0.9983053823986981,1,-1,0,0.7857109059558944,1,Low
DEALER_046,243,39,983.0327402345397,5.394394402738977,0.1779678692677955,35.284611815877,0.104347353205435,859.7546277762566,5.668769180953894,0.1826371900769589,34.0878841082202,0.1015009372947584,0,0.12020770098189149,0,-1.0215209124904472,1,-1,0,0.7896896700958813,1,Low
DEALER_048,225,115,735.9318558296217,6.5847939866338,0.1568784132974824,34.25361080277207,0.08254814718431644,949.1144641344142,7.070317127067001,0.1891777305057421,22.02101463924371,0.06591401706723349,0,0.09888609351781669,0,-1.0444444152043546,1,-1,0,0.5281732565453303,1,Low
DEALER_050,199,29,768.2639353706744,3.227770619785122,0.1443198714236991,37.92379578114268,0.05851984953561075,1062.917458949707,5.577052515428596,0.1624056060677863,17.69817193812226,0.06014162228762202,0,0.07360155455545248,0,-1.0847468063379422,1,-1,0,0.5011612808478325,1,Low
DEALER_052,64,133,1330.644435097837,4.602214193483294,0.08077313577971126,41.81028459875832,0.093564861582299,706.5375966427628,7.171372130766225,0.2126292166282248,25.05355346234765,0.09744807335673447,0,0.05214807818882661,0,-1.1132639077896487,1,-1,0,0.1486216381475134,1,Low
DEALER_053,103,63,1522.912090463273,6.337510933492852,0.1565756281190921,29.34188376038829,0.05610937081496505,1017.402743058894,4.801464692326825,0.1519605173943749,30.92359911985667,0.0875564164911854,0,0.041330779352823144,0,-1.2573100375153226,1,-1,0,0.23084125906538566,1,Low
DEALER_026,168,90,1043.64942242882,3.995122131407046,0.1512843069588374,46.5022155193317,0.08790119676610716,1295.207114841023,4.92776852484851,0.1620950862997537,40.15388966429703,0.06525034115330994,0,0.09460845009539548,0,-1.0284463119191007,1,-1,0,0.6454697573442691,1,Low
DEALER_024,233,66,874.7303298992734,6.624303067483277,0.2080471539608426,25.8845679912674,0.09549254913706197,1301.74157908251,5.236428843133639,0.1257914460121493,31.91337233276333,0.0969150741830995,0,0.06860489139773951,0,-1.1396346505049029,1,-1,0,0.13450080577832746,1,Low
DEALER_055,134,171,933.7151877781545,4.842634963755986,0.2239130005182418,32.10533970332527,0.04895611177804018,1233.786854810127,4.776791485024609,0.1372028786812959,28.86765823373723,0.1041716823332265,0,0.07582033247232439,0,-1.1167879722874507,1,-1,0,0.3525779557529518,1,Low
DEALER_023,61,181,972.1889777350179,4.917034478328633,0.1254409279442841,37.18563218281698,0.07157920080898518,822.8817948833605,6.462480708869785,0.1745805635885491,37.87185835161222,0.09954626098267697,0,0.12957880095656732,0,-0.9526284385913504,1,-1,0,0.9433556437212063,1,Low
DEALER_003,170,133,999.0780639903871,5.63607764672176,0.1596663887928335,43.20669474308191,0.08326910469778862,1332.134569479432,5.948210462999864,0.2309995692219349,29.49222859659944,0.07172945429675882,0,0.1163287652943023,0,-0.9661771869815909,1,-1,0,0.7906454131739957,1,Low
DEALER_004,120,180,970.5802782655877,4.154392084556141,0.07900151761431486,35.31130565521168,0.1005938282969046,848.926600340849,3.367234742367847,0.1119582803929801,30.45590277406826,0.1403538153947978,0,0.08521787248323104,0,-1.0794282494993648,1,-1,0,0.6110335568329008,1,Low
DEALER_006,217,81,1253.346735036469,5.236131315988349,0.126898444505774,26.33040938113552,0.06176782659065846,957.6231151671811,4.778819791854641,0.2109710419233815,37.53963683975769,0.0683530572219891,0,0.0930034607484364,0,-1.0356796591018134,1,-1,0,0.6346495438277426,1,Low
DEALER_007,39,195,1016.305283242314,5.984634170500903,0.2009778886776496,37.75683923800286,0.06963817335410354,1129.843074800171,4.934709630437035,0.2169042914202116,31.56458589714666,0.09585024558625269,0,0.11093084069545622,0,-0.9989406891145329,1,-1,0,0.6387040477581609,1,Low
DEALER_008,180,242,1115.908982789834,4.527510593330513,0.1248964985425232,38.0342402749213,0.09584775944334356,1030.544625743892,4.56084770054487,0.09602063577949423,30.72280857305599,0.09129636038237514,0,0.11899059977081994,0,-1.0038765449991354,1,-1,0,0.8304031417039457,1,Low
DEALER_009,66,80,630.9690218144159,5.625400706878535,0.1245353886759106,45.29864889284053,0.0800748322799989,926.3929121229374,4.44515317643074,0.1459440051254859,34.73883230603566,0.04988021130974182,0,0.05221589753790307,0,-1.0838865243651354,1,-1,0,0.33028967962614186,1,Low
DEALER_010,41,199,991.2306876525788,4.680993449701545,0.1716452644321813,43.79983720273667,0.08850524942170845,921.8996322723433,6.103071795116931,0.2211154493140267,18.63267259283855,0.1130669563640935,0,0.11181679389872595,0,-0.991112438263376,1,-1,0,0.8112300165648183,1,Low
DEALER_011,141,80,848.2185513472832,4.858949399206243,0.1805170592934775,33.94217074775062,0.09675198105505475,914.6559577615853,5.53267890513549,0.1828635597339579,37.81628101781166,0.08264513561622917,0,0.11860290611072943,0,-1.012713084623671,1,-1,0,0.7619163314124366,1,Low
DEALER_012,244,184,780.613649123747,5.995422850428888,0.1679239745574481,25.04635296911304,0.07062896342755975,882.8931705548009,6.047272583823952,0.1687868364165898,33.99549522301633,0.05722672261960699,0,0.08417647752344881,0,-1.063268652251836,1,-1,0,0.457995348006911,1,Low
DEALER_013,189,201,841.9325739528249,2.608327554735013,0.08257610730460767,32.44714722391281,0.09890620409074516,1483.510246682452,5.188566903668757,0.1502041887954405,34.31754821278049,0.1147196028588469,0,0.0425194242330329,0,-1.1989972773066253,1,-1,0,0.24923988972221345,1,Low
DEALER_014,195,123,939.8577806738539,3.444233206310287,0.17152137759713,36.7378495584842,0.08947106508645987,1106.527103525255,5.867159754400336,0.1427289583431515,41.68587446075571,0.1006418892899038,0,0.11152066538649413,0,-1.0331383848187967,1,-1,0,0.7300278783020027,1,Low
DEALER_015,185,189,1164.862457624082,3.221377523068615,0.108627677933024,33.38333403688477,0.04912967282721303,1218.4842203369,4.65549663289745,0.1729698578390646,18.37747575961401,0.05338645020130215,0,0.06644035926013658,0,-1.1246612499387547,1,-1,0,0.4351445615832443,1,Low
DEALER_016,200,82,761.2493108068785,2.199660656182034,0.1594110444635305,30.37684713537875,0.1160576197796561,957.0752810574045,8.098651393832414,0.1486431643756982,18.20932904112829,0.1294295710064431,0,0.02599638085508771,0,-1.1872187904254168,1,-1,0,0.0014086725625848118,1,Low
DEALER_017,138,38,1005.513668666995,4.186082671813788,0.09305062258403758,37.02307851975919,0.0674813814060771,1014.668231334651,3.161690458640352,0.158083962053,36.19043076258816,0.1014699342091548,0,0.09955025697424091,0,-1.030358657530204,1,-1,0,0.6980963863146952,1,Low
DEALER_018,49,42,912.8495019999559,5.899320679673289,0.1678528859017225,30.96833806871512,0.0386226164203704,914.4247435396326,6.83921852063188,0.1635369417751767,33.94306515897188,0.08474509710937385,0,0.07340576400208965,0,-1.131960184473134,1,-1,0,0.4895366089719453,1,Low
DEALER_019,213,122,941.018843014847,4.65813912034091,0.1177360438277051,29.97547133019701,0.05387390726034244,546.1754163653517,6.978279685937262,0.1294867812177925,35.36141554553546,0.1247554701405445,0,0.10132295525193696,0,-1.0230363644961404,1,-1,0,0.7382656859420405,1,Low
DEALER_020,123,227,1180.496408554829,5.237348098330223,0.09869461398957913,37.49162267442752,0.05447387098304195,788.1782373989054,4.092193552244728,0.1839458218246647,30.30298339862043,0.08898244459574102,0,0.09002548999750876,0,-1.0638798910373382,1,-1,0,0.5850422868749112,1,Low
DEALER_021,135,49,1096.860778660707,6.307060996052951,0.178552805459296,31.78405935896636,0.08130433296643834,705.982450803725,8.098055693722765,0.2911410091786939,39.31482939391945,0.08429792312239921,0,0.1188745345451806,0,-0.9746365581644142,1,-1,0,0.6907430570087871,1,Low
DEALER_022,105,124,1240.731659339694,6.59322335872123,0.15966578086707,36.95283511182681,0.07315373736134408,622.5410821891946,6.494137367828914,0.08003560123032663,41.46111074392896,0.06849249709945028,0,0.10596452853441857,0,-1.032542728532726,1,-1,0,0.5847212007616569,1,Low
DEALER_104,21,226,1059.03918706854,3.205927003727354,0.1419558138192468,22.71486344059105,0.1110489999203453,866.5832729863349,3.664077211692534,0.1691634930419411,25.39411233083814,0.1235873214003638,0,0.05635246981801989,0,-1.1827785389671255,1,-1,0,0.20354464231583158,1,Low
DEALER_054,127,95,789.1180068114385,5.460052535818964,0.1343814420214876,42.75198296220687,0.09093780621549676,753.7171852919342,4.428813759668533,0.1287637647484451,39.29102551913366,0.05692607377232176,0,0.10339459243808286,0,-1.0111450005830869,1,-1,0,0.7274303037691461,1,Low
DEALER_200,241,91,1024.883457770563,4.491672072246994,0.1450926145001949,37.82176130421075,0.1290121150195757,1403.840336665027,5.78829994467347,0.1453435850466822,37.13608749892605,0.03859221082213858,0,0.0689927612547031,0,-1.1246329461075306,1,-1,0,0.5991283056871131,1,Low
DEALER_089,196,144,800.122476805394,4.93186016672877,0.1325837010822415,26.25340913690094,0.08275989314030546,1061.4890051423,6.210892389362097,0.1312223474100636,17.93685559356264,0.1105601806340118,0,0.10021333401522242,0,-0.9813090462082703,1,-1,0,0.6805239710499535,1,Low
DEALER_081,236,83,862.6497022549419,6.27662183928123,0.2453040913073629,34.90144565656551,0.1129753299435349,936.0476046674157,7.924798375293071,0.2044839338283158,39.83863031212424,0.08413812837413419,0,0.04418232578491893,0,-1.2722349412485978,1,-1,0,0.00013308966614777873,1,Low
DEALER_083,56,174,1214.405731555996,5.007606874834722,0.1655081256504806,34.17263909140294,0.06533537287322748,1119.102648565163,4.692119116621046,0.1273293206034561,45.40263154776245,0.03109979984851553,0,0.11748154276767941,0,-0.9628587645627,1,-1,0,0.8402831469900203,1,Low
DEALER_057,145,175,1311.165575993007,7.341215072151559,0.2167155044447808,42.26881087913689,0.08274119386435022,898.5869120336289,5.063208625473868,0.1841333636131402,31.60529673798622,0.1139737395594225,0,0.04543821402595116,0,-1.3041937627680087,1,-1,0,0.02710763704204089,1,Low
DEALER_086,181,235,685.9745223446454,6.719857407927408,0.1750034080499261,42.5811968787864,0.0762188088313406,637.5830721388718,5.932306995571352,0.1138565442499943,45.37685079938845,0.0946764682348936,0,0.06706537536920287,0,-1.09868999796456,1,-1,0,0.27039935768184553,1,Low
DEALER_002,198,228,928.9710778852739,5.275053648938082,0.1825040515101458,43.47378991117057,0.08302944873248655,873.9587088801413,4.96275020455466,0.17073703559178,32.81542076361796,0.0827114995145448,0,0.11028164077099284,0,-0.9850658180890666,1,-1,0,0.7560070568590003,1,Low
DEALER_087,42,57,1166.938926680473,5.10982421380785,0.2000690003426078,26.11116079265953,0.0908148612931538,667.320506975595,5.348959768131042,0.1357984894139287,30.34552015409069,0.05615812709000599,0,0.09658188030797143,0,-1.0445467011788088,1,-1,0,0.41896113006301694,1,Low
DEALER_088,91,151,1081.795660878585,5.696932514395756,0.1291470832545086,25.62422725679364,0.08154791209199898,1201.209344491757,5.628926600254444,0.2152789365526068,34.81157944520039,0.08896120126249338,0,0.11137699782536309,0,-0.9788833344726721,1,-1,0,0.7505510735277865,1,Low
DEALER_090,211,128,915.1255346590092,4.795510902602954,0.1308358731635208,37.31133333734965,0.06979167092933328,1097.584797049544,4.147667785439404,0.1888096146697942,36.13388934381313,0.1044268239747725,0,0.1285134639116854,0,-0.9560218557599057,1,-1,0,0.9332173660117762,1,Low
DEALER_097,75,215,1264.868555138768,4.65650151973317,0.1880821461255956,31.73289098196219,0.0998733063228907,975.0311581448152,4.390697801534781,0.09781229358863654,24.90461934871652,0.08829684532802881,0,0.10142643233174309,0,-1.0646981654439476,1,-1,0,0.45878760371132965,1,Low
DEALER_091,120,205,1047.469096784173,4.064621123929497,0.1816320688471596,44.95957902917156,0.04504725850502873,797.9847403694757,6.34147615258066,0.1357757708712289,25.49152216452226,0.08261785532465164,0,0.061279343063163294,0,-1.1030272429209578,1,-1,0,0.36359210271995557,1,Low
DEALER_092,205,81,1009.444023704124,5.516361630749063,0.2099349776118693,31.54928449408392,0.04140936993694796,1045.58559493843,3.415096078048799,0.1711576402383344,35.59708014329212,0.07330059216689269,0,0.07083097354859647,0,-1.1192947456657973,1,-1,0,0.40002261192064537,1,Low
DEALER_093,213,239,947.4091865553601,3.978155372977079,0.131646380274028,14.98640124672276,0.09633112208203068,1430.666787976255,5.626878364681,0.1536372024035289,21.51037662248896,0.0692663878916374,0,0.03032036810540778,0,-1.2856718718893927,1,-1,0,0.23877958953130296,1,Low
DEALER_094,109,96,981.372111748127,5.798702283576115,0.1330090508882763,21.368057099117,0.07308249774785716,1206.597927761214,5.432363252272226,0.1992875470041734,38.34286579582077,0.09669549457274143,0,0.0871540960978004,0,-1.05693647821984,1,-1,0,0.626805801562355,1,Low
DEALER_095,226,145,954.6440719227606,6.302344405335092,0.162563088954792,28.33570621763191,0.06509777750859584,1082.244243577134,4.39881898535026,0.1359334897801649,42.19610140341352,0.08987759932857221,0,0.10567806974371252,0,-0.9905688416289881,1,-1,0,0.6841717278040085,1,Low
DEALER_100,52,24,1031.772235847041,6.122656550558179,0.1187033466415422,43.39471688434726,0.1106573238912237,1210.641790611552,3.76481477401684,0.1784595407055798,29.34724852574716,0.1046172179032922,0,0.07809446675531956,0,-1.0746054327949301,1,-1,0,0.44517010123356093,1,Low
DEALER_099,166,85,957.3669523882569,4.629592333344305,0.1169317981233242,32.50602935342042,0.06359862658397582,1098.95167997502,4.740300835902262,0.1037923013194876,31.86869172739858,0.08736481332394251,0,0.11982584935430352,0,-0.9807842087584439,1,-1,0,0.8573987779130723,1,Low
DEALER_080,174,39,1069.45237946017,4.592889819339182,0.1639740249024172,19.33126847682375,0.08566965115272838,1054.437510061766,4.98836130437761,0.08732270992368456,19.37283750846798,0.05284674908228023,0,0.07997764675680546,0,-1.0774506483094444,1,-1,0,0.4981134174217232,1,Low
DEALER_079,149,34,1283.203882445544,5.743005340370472,0.1834323158525735,19.86442997350472,0.05717805033202932,931.5158690409396,4.952011401565087,0.1497661264310252,25.48421803099062,0.08641241729983082,0,0.040411777491699497,0,-1.2143278629338425,1,-1,0,0.266631943584144,1,Low
DEALER_078,72,200,1376.770295607507,5.222390779298459,0.09732679155767034,35.5040189466776,0.04018014350696181,1120.879940502494,2.261460815460792,0.1802509303039825,24.44507615420433,0.07846095247333996,0,0.037142340467338664,0,-1.2347396269824493,1,-1,0,0.2037810385534209,1,Low
DEALER_068,105,99,900.0411006125771,2.51241987681045,0.1363063624534447,35.67184802651563,0.1083058643044812,965.0400451073101,5.797617741519484,0.2409229465415378,42.1927907187282,0.0944921895153496,0,0.06804734999483891,0,-1.0954152584624994,1,-1,0,0.4124345066087167,1,Low
DEALER_059,190,60,955.8499877304203,5.083257362159334,0.1734903666721117,37.22860731609445,0.04556710861199081,912.1756108184846,7.107335625921755,0.1493599111015969,37.80102453878407,0.09416127866428876,0,0.10265124895670785,0,-1.0599766762008724,1,-1,0,0.7132380492867163,1,Low
DEALER_061,232,202,1078.257893403991,6.291488188959662,0.1152381100854087,37.69266501284348,0.083746060349682,1197.153993734421,8.189465820948515,0.1774813390383193,32.65078597279638,0.07267850577761102,0,0.11149797875025885,0,-1.0021258999828921,1,-1,0,0.6635705263898182,1,Low
DEALER_062,191,59,932.2919071785822,3.985206760679183,0.1570958445854776,38.39972717948919,0.09027929795039909,1042.677730249752,5.317965332877825,0.08080829315370405,42.34994718176395,0.03974466697282959,0,0.1242802352658191,0,-0.9749575729935014,1,-1,0,0.8878972475045452,1,Low
DEALER_063,104,88,975.9118663871126,5.399684447141906,0.198500753473264,19.50426453835668,0.08295869783470511,1380.533127966892,7.520913912492146,0.1938308409625955,37.14701496203278,0.06993201592424445,0,0.0663280408517366,0,-1.0986959115396464,1,-1,0,0.2599594689586302,1,Low
DEALER_064,242,232,752.5187544934033,4.968964582455373,0.137048331828536,40.33258134887627,0.09111817045488083,958.375829046445,5.664515249523815,0.165787971662107,22.82430353799095,0.05767761897253127,0,0.10417522173765914,0,-0.9891870050595172,1,-1,0,0.7916158532900408,1,Low
DEALER_066,94,153,952.0502517983881,3.999957432860713,0.1492974869409022,23.46160691552471,0.1163512545364365,1068.508548461979,4.258005633026959,0.1104939000824062,25.32311502051009,0.1280589985498913,0,0.06939771658557747,0,-1.1776381918392302,1,-1,0,0.340579515399033,1,Low
DEALER_067,228,122,1041.790580132726,3.092519008029238,0.1139030762082995,34.53271004913054,0.06858822139438193,1201.197821851404,4.090113010636365,0.1553802059031715,45.30010455968805,0.09182156295064434,0,0.09797353519296981,0,-1.0692283171106964,1,-1,0,0.6427668674009201,1,Low
DEALER_070,127,155,1182.288847207569,4.4495896580728,0.08177391135937931,41.64825486134379,0.07849370383996783,1028.055212933202,5.252333452600602,0.1286704576789045,35.25786274748955,0.0806782229389141,0,0.08210712114729463,0,-1.0568521932361015,1,-1,0,0.43641590825716814,1,Low
DEALER_071,203,87,1027.977278980324,4.648170096021486,0.08537366642717287,24.26259866903274,0.05320093619274452,891.1491481793005,3.527688664391194,0.1700785342768051,32.32774195178064,0.1091137670559833,0,0.058337636843956764,0,-1.2027128629441601,1,-1,0,0.3304928954154265,1,Low
DEALER_072,63,25,1063.316153511857,7.32467739491542,0.169282673421021,31.74445000981953,0.091375593008688,1175.795491570533,3.431664123823875,0.1600899710386789,39.42819161120023,0.08419157203261962,0,0.09330843589156923,0,-1.098276718342483,1,-1,0,0.41739833591246556,1,Low
DEALER_103,205,22,683.7900791538551,2.611025605851203,0.1133937553661629,38.83100430816369,0.1043415877836023,830.0817198756498,6.125570129888367,0.08180284321882907,30.40023694508281,0.03979639882823136,0,0.032462224207162604,0,-1.1424180605840044,1,-1,0,0.20255081053995694,1,Low
DEALER_073,126,54,1009.567962564016,6.327192043888758,0.1290912521532128,30.32100692053599,0.1161281489231634,1173.547311059889,3.344722677157887,0.1726880140327371,31.03377464430351,0.09826734845061832,0,0.08380603513341367,0,-1.1222671257686336,1,-1,0,0.5729260264801905,1,Low
DEALER_074,49,240,1000.015190756455,3.845490660390047,0.04741022632717731,34.62730183728529,0.07806609550447866,1162.775392032058,2.902091253178805,0.1285593803806827,35.88455896511915,0.0800998925538746,0,0.05217863514173987,0,-1.1575250062188467,1,-1,0,0.22008859168919104,1,Low
DEALER_102,65,210,933.0553753621679,4.597271158257625,0.1114544622252478,28.10145632419566,0.09236391638307133,924.330790461705,3.704888857601928,0.2668572947511894,37.62415005049737,0.06488683424437967,0,0.10906199430267477,0,-0.9975265883308528,1,-1,0,0.7783360781850115,1,Low
DEALER_076,129,130,1056.968967101195,4.51150611637961,0.1608947902109696,26.93685640301164,0.05213457592330183,1325.375512234898,6.662557098220433,0.0880876431125479,29.50554765179528,0.04982714585995345,0,0.10251180260825138,0,-1.0468844117651126,1,-1,0,0.7611662764793434,1,Low
DEALER_098,176,120,538.0014806323665,5.544758695170435,0.05992890837523812,35.30864898384733,0.08450909857565995,645.4524010519966,3.806788275079732,0.1360655127725759,16.75181565960015,0.1054690987586861,0,0.002923531811019342,0,-1.3074651658419956,1,-1,0,0.0004638999501564989,1,Low
DEALER_005,119,125,1060.763418783808,4.78446630340225,0.1706164161160324,28.23963737624679,0.0785179338493517,798.717184674581,6.737289964278455,0.1575279310208687,33.68234974122418,0.07370122550366229,0,0.12722450159825227,0,-0.9851185934682283,0,0,0,0.7985838659758466,0,Normal
DEALER_056,30,53,1061.479999169292,5.418531072855554,0.1430330906478017,31.08199853679033,0.07489828538902878,1338.190604856457,5.862867723019496,0.2172797245939599,35.85025618194692,0.0543823805587365,0,0.13390009266282132,0,-0.9511389427490264,0,0,0,0.917003337610286,0,Normal
DEALER_116,150,171,1079.035602207324,4.643211964762838,0.1780665459235827,38.17626640012393,0.0732081404078177,1202.868357301119,5.912566893534855,0.05759186183252116,38.07856566220894,0.0974085758585183,0,0.12832191312093627,0,-0.9805135140690512,0,1,0,0.8726988097058468,0,Normal
DEALER_096,86,139,1027.461252178444,5.439837688684676,0.1401695399994839,30.53816890003828,0.08021264066807884,966.5797570800619,5.17050914207666,0.08923622874989016,27.73456110627866,0.100735100152555,0,0.13377596888941468,0,-0.9593647517584957,0,0,0,0.9042827363359611,0,Normal
DEALER_118,52,187,1079.018768572894,4.896679217814742,0.1495166139684693,30.02265839796593,0.07398907007324143,1126.751263939766,2.603293299243183,0.1549074215621996,10.66272095442347,0.08996446551703793,0,0.1308017326590542,0,-0.9433127127827662,0,0,0,0.9119408987119397,0,Normal
DEALER_179,227,107,1099.740970238337,5.227812071404932,0.150482127224073,27.00230217064495,0.07787873670844976,1045.383497083545,3.31032093608888,0.2103775306361312,23.27715033583037,0.09337605918843533,0,0.12158062115474433,0,-0.9866821081472148,0,0,0,0.8205460025147706,0,Normal
